Make,Model,Year, price ,Engine Type,Horsepower,Torque,Fuel Economy,Body Style,Transmission,Drivetrain,Safety Ratings
Honda,Civic,2021, 2006109 ,Gasoline,167,134,38.9,Coupe,Manual,RWD,5 stars
Honda,Civic,2020, 2603351 ,Gasoline,164,147,32.9,SUV,Manual,RWD,5 stars
Honda,Civic,2016, 2317498 ,Gasoline,163,132,39.4,Coupe,Manual,FWD,5 stars
Honda,Civic,2015, 2075189 ,Gasoline,157,135,38.8,Sedan,Manual,RWD,5 stars
Honda,Civic,2021, 1915259 ,Gasoline,154,128,34.8,Sedan,Automatic,FWD,5 stars
Honda,Civic,2018, 179497 ,Gasoline,172,127,34.3,Hatchback,Automatic,FWD,5 stars
Honda,Civic,2018, 1882917 ,Gasoline,160,150,38.4,Truck,Manual,RWD,5 stars
Honda,Civic,2019, 1948939 ,Gasoline,169,146,33.8,SUV,Automatic,FWD,5 stars
Honda,Civic,2015, 2177423 ,Gasoline,145,133,39.4,Sedan,Manual,AWD,5 stars
Honda,Civic,2023, 2392799 ,Gasoline,168,143,39.5,SUV,Automatic,FWD,5 stars
Honda,Civic,2020, 2274336 ,Gasoline,147,148,36.2,Truck,Automatic,RWD,5 stars
Honda,Civic,2022, 253019 ,Gasoline,158,132,36.8,Hatchback,Manual,AWD,5 stars
Honda,Civic,2021, 2307426 ,Gasoline,160,124,36.9,Sedan,Manual,AWD,5 stars
Honda,Civic,2015, 2287675 ,Gasoline,168,137,37.1,Hatchback,Automatic,AWD,5 stars
Honda,Civic,2017, 2546982 ,Gasoline,161,149,34.3,Truck,Manual,AWD,5 stars
Honda,Civic,2016, 2154279 ,Gasoline,153,136,38.2,SUV,Manual,AWD,5 stars
Honda,Civic,2019, 2003298 ,Gasoline,171,144,34.5,Coupe,Automatic,RWD,5 stars
Honda,Civic,2021, 2503923 ,Gasoline,153,129,39.2,SUV,Manual,RWD,5 stars
Honda,Civic,2018, 2546271 ,Gasoline,156,138,35.3,Truck,Automatic,FWD,5 stars
Honda,Civic,2019, 2392826 ,Gasoline,144,136,34.4,Sedan,Manual,AWD,5 stars
Tesla,Model S,2018, 8467672 ,Electric,651,,112.5,SUV,Automatic,AWD,5 stars
Tesla,Model S,2021, 8353469 ,Electric,663,,117.7,Hatchback,Manual,RWD,5 stars
Tesla,Model S,2023, 9018782 ,Electric,637,,120.6,Hatchback,Manual,FWD,5 stars
Tesla,Model S,2019, 9145719 ,Electric,665,,114.1,Truck,Automatic,RWD,5 stars
Tesla,Model S,2018, 9317043 ,Electric,734,,127.9,SUV,Automatic,AWD,5 stars
Tesla,Model S,2021, 8414745 ,Electric,644,,129.6,Coupe,Manual,FWD,5 stars
Tesla,Model S,2015, 7233595 ,Electric,733,,115.9,SUV,Manual,FWD,5 stars
Tesla,Model S,2020, 7382665 ,Electric,610,,119.6,Coupe,Automatic,RWD,5 stars
Tesla,Model S,2016, 852186 ,Electric,626,,129.9,SUV,Automatic,AWD,5 stars
Tesla,Model S,2018, 8111515 ,Electric,643,,112.8,Hatchback,Manual,RWD,5 stars
Tesla,Model S,2021, 10135625 ,Electric,710,,113.4,SUV,Automatic,RWD,5 stars
Tesla,Model S,2022, 9446167 ,Electric,639,,128.3,Hatchback,Manual,AWD,5 stars
Tesla,Model S,2023, 10327264 ,Electric,610,,121.7,Hatchback,Automatic,RWD,5 stars
Tesla,Model S,2019, 8422663 ,Electric,684,,135.3,Hatchback,Manual,AWD,5 stars
Tesla,Model S,2016, 10137202 ,Electric,701,,132.3,Coupe,Manual,FWD,5 stars
Tesla,Model S,2021, 7368451 ,Electric,662,,133.9,Hatchback,Automatic,FWD,5 stars
Tesla,Model S,2022, 10012359 ,Electric,711,,112.3,Hatchback,Automatic,FWD,5 stars
Tesla,Model S,2016, 10015668 ,Electric,610,,131.7,SUV,Automatic,AWD,5 stars
Tesla,Model S,2015, 7504738 ,Electric,628,,126.4,Coupe,Manual,RWD,5 stars
Tesla,Model S,2018, 10073034 ,Electric,671,,121.3,Truck,Manual,FWD,5 stars
Tesla,Model S,2019, 9812079 ,Electric,664,,113.3,Coupe,Manual,RWD,5 stars
Tesla,Model S,2020, 10012373 ,Electric,720,,130.5,Truck,Manual,FWD,5 stars
Tesla,Model S,2015, 8844761 ,Electric,688,,123.5,Hatchback,Automatic,RWD,5 stars
Tesla,Model S,2017, 7653628 ,Electric,647,,115.5,SUV,Automatic,FWD,5 stars
Tesla,Model S,2020, 10648375 ,Electric,735,,131.2,Coupe,Automatic,AWD,5 stars
Tesla,Model S,2018, 9612877 ,Electric,692,,136.2,Truck,Automatic,RWD,5 stars
Tesla,Model S,2018, 7634206 ,Electric,665,,120.4,Hatchback,Manual,AWD,5 stars
Tesla,Model S,2023, 9303704 ,Electric,689,,121.7,Hatchback,Automatic,AWD,5 stars
Tesla,Model S,2017, 7504609 ,Electric,649,,118.9,Coupe,Manual,AWD,5 stars
Tesla,Model S,2023, 7525706 ,Electric,615,,136.4,Hatchback,Manual,FWD,5 stars
Tesla,Model S,2015, 7561081 ,Electric,662,,116.7,Hatchback,Manual,FWD,5 stars
Tesla,Model S,2022, 10439914 ,Electric,664,,120.9,Coupe,Manual,AWD,5 stars
Tesla,Model S,2015, 10729979 ,Electric,718,,129,Hatchback,Manual,FWD,5 stars
Tesla,Model S,2015, 1066884 ,Electric,729,,120,Coupe,Manual,AWD,5 stars
Tesla,Model S,2019, 934553 ,Electric,658,,124,Coupe,Automatic,AWD,5 stars
Tesla,Model S,2018, 8313161 ,Electric,652,,119.1,Sedan,Automatic,FWD,5 stars
Tesla,Model S,2017, 8553647 ,Electric,728,,126.8,SUV,Manual,RWD,5 stars
Tesla,Model S,2021, 8566203 ,Electric,657,,113.1,Sedan,Manual,FWD,5 stars
Tesla,Model S,2015, 9660143 ,Electric,675,,113.7,Coupe,Automatic,FWD,5 stars
Tesla,Model S,2020, 10600605 ,Electric,664,,131.9,Hatchback,Automatic,RWD,5 stars
Tesla,Model S,2020, 7515304 ,Electric,606,,121.1,Hatchback,Manual,AWD,5 stars
Tesla,Model S,2018, 10542115 ,Electric,704,,111.9,Coupe,Automatic,AWD,5 stars
Tesla,Model S,2022, 10294142 ,Electric,618,,131.2,Coupe,Manual,FWD,5 stars
Tesla,Model S,2018, 9669178 ,Electric,617,,122.9,Truck,Manual,AWD,5 stars
Tesla,Model S,2020, 7320146 ,Electric,634,,128.6,Hatchback,Manual,AWD,5 stars
Tesla,Model S,2017, 10789331 ,Electric,628,,135.7,Truck,Automatic,FWD,5 stars
Tesla,Model S,2017, 107594 ,Electric,665,,122.4,Hatchback,Manual,FWD,5 stars
Tesla,Model S,2020, 9013335 ,Electric,730,,127.9,Sedan,Manual,AWD,5 stars
Tesla,Model S,2018, 8544868 ,Electric,631,,135,SUV,Automatic,AWD,5 stars
Tesla,Model S,2021, 10227611 ,Electric,676,,117.1,Truck,Automatic,AWD,5 stars
Tesla,Model S,2023, 9798554 ,Electric,728,,120.6,Coupe,Automatic,FWD,5 stars
Tesla,Model S,2019, 8671501 ,Electric,673,,118.3,Truck,Automatic,RWD,5 stars
Tesla,Model S,2018, 8834109 ,Electric,697,,125.7,Coupe,Automatic,FWD,5 stars
Tesla,Model S,2017, 8338933 ,Electric,604,,117.1,SUV,Manual,FWD,5 stars
Tesla,Model S,2015, 7497882 ,Electric,684,,134.2,SUV,Manual,FWD,5 stars
Tesla,Model S,2021, 8927955 ,Electric,662,,128.2,Sedan,Automatic,FWD,5 stars
Tesla,Model S,2020, 7817979 ,Electric,626,,114.2,Sedan,Automatic,AWD,5 stars
Tesla,Model S,2017, 9704882 ,Electric,627,,120.1,Coupe,Manual,RWD,5 stars
Tesla,Model S,2021, 7526509 ,Electric,645,,112.5,SUV,Manual,AWD,5 stars
Tesla,Model S,2020, 8568639 ,Electric,628,,123,Coupe,Automatic,FWD,5 stars
Tesla,Model S,2022, 9088848 ,Electric,721,,118.6,Truck,Automatic,RWD,5 stars
Tesla,Model S,2018, 8231257 ,Electric,732,,125.9,SUV,Manual,FWD,5 stars
Tesla,Model S,2018, 7891602 ,Electric,693,,134.7,Hatchback,Automatic,AWD,5 stars
Tesla,Model S,2019, 973705 ,Electric,683,,114.5,SUV,Manual,RWD,5 stars
Tesla,Model S,2019, 7254566 ,Electric,700,,117.2,SUV,Automatic,AWD,5 stars
Tesla,Model S,2020, 821507 ,Electric,691,,127.7,SUV,Automatic,FWD,5 stars
Tesla,Model S,2021, 10700056 ,Electric,714,,129,Hatchback,Manual,FWD,5 stars
Tesla,Model S,2020, 10791444 ,Electric,629,,124.3,Sedan,Automatic,AWD,5 stars
Tesla,Model S,2023, 8462545 ,Electric,679,,129.1,Coupe,Automatic,FWD,5 stars
Tesla,Model S,2020, 7955737 ,Electric,633,,119.2,Sedan,Automatic,FWD,5 stars
Tesla,Model S,2019, 8505181 ,Electric,681,,122.7,Truck,Automatic,AWD,5 stars
Tesla,Model S,2015, 10443171 ,Electric,686,,132.6,Truck,Automatic,AWD,5 stars
Tesla,Model S,2019, 864936 ,Electric,608,,114.3,Coupe,Automatic,AWD,5 stars
Tesla,Model S,2019, 8769808 ,Electric,626,,126,SUV,Automatic,AWD,5 stars
Tesla,Model S,2021, 8618012 ,Electric,703,,117.1,Coupe,Manual,RWD,5 stars
Tesla,Model S,2016, 10762663 ,Electric,733,,121.3,Coupe,Automatic,RWD,5 stars
Tesla,Model S,2018, 10256763 ,Electric,684,,117.7,SUV,Manual,FWD,5 stars
Tesla,Model S,2023, 7771373 ,Electric,607,,118.5,SUV,Automatic,FWD,5 stars
Tesla,Model S,2018, 8095682 ,Electric,672,,112.9,SUV,Manual,FWD,5 stars
Tesla,Model S,2015, 8413998 ,Electric,685,,126,Sedan,Manual,AWD,5 stars
Tesla,Model S,2017, 8912345 ,Electric,681,,121,SUV,Automatic,FWD,5 stars
Tesla,Model S,2020, 1063884 ,Electric,694,,124.9,Sedan,Manual,FWD,5 stars
Tesla,Model S,2015, 8625393 ,Electric,706,,118.2,Hatchback,Automatic,RWD,5 stars
Tesla,Model S,2018, 10547527 ,Electric,711,,132.6,Hatchback,Automatic,AWD,5 stars
Tesla,Model S,2020, 10222757 ,Electric,644,,130.7,SUV,Manual,RWD,5 stars
Tesla,Model S,2021, 10557673 ,Electric,665,,128.7,Truck,Manual,RWD,5 stars
Tesla,Model S,2017, 7491702 ,Electric,720,,134.3,Hatchback,Manual,FWD,5 stars
Tesla,Model S,2018, 7806728 ,Electric,614,,119.6,SUV,Automatic,FWD,5 stars
Tesla,Model S,2022, 8962802 ,Electric,605,,124.5,Hatchback,Automatic,FWD,5 stars
Tesla,Model S,2022, 9155501 ,Electric,713,,123.7,Truck,Automatic,AWD,5 stars
Tesla,Model S,2021, 776967 ,Electric,682,,129.7,Hatchback,Manual,FWD,5 stars
Tesla,Model S,2018, 9383443 ,Electric,734,,134.2,Coupe,Automatic,FWD,5 stars
Tesla,Model S,2017, 7392628 ,Electric,653,,120.7,Coupe,Automatic,RWD,5 stars
Tesla,Model S,2020, 8622879 ,Electric,643,,129.2,Hatchback,Manual,RWD,5 stars
Tesla,Model S,2015, 9063608 ,Electric,730,,126,Truck,Automatic,RWD,5 stars
Tesla,Model S,2021, 10770173 ,Electric,637,,123.6,Coupe,Manual,FWD,5 stars
Tesla,Model S,2021, 877839 ,Electric,720,,115.6,Hatchback,Manual,FWD,5 stars
Tesla,Model S,2019, 10263835 ,Electric,736,,112.9,Truck,Automatic,RWD,5 stars
Tesla,Model S,2015, 994034 ,Electric,628,,122.7,SUV,Manual,FWD,5 stars
Tesla,Model S,2015, 8760087 ,Electric,712,,120.9,Truck,Manual,FWD,5 stars
Tesla,Model S,2017, 7573365 ,Electric,667,,128.9,Truck,Automatic,RWD,5 stars
Toyota,Camry,2016, 2387753 ,Hybrid,209,162,57.1,Coupe,Manual,FWD,5 stars
Toyota,Camry,2015, 2465737 ,Hybrid,203,158,55.2,Coupe,Manual,FWD,5 stars
Toyota,Camry,2019, 2954698 ,Hybrid,195,146,53.6,Coupe,Automatic,RWD,5 stars
Toyota,Camry,2015, 2855265 ,Hybrid,196,154,50,Sedan,Manual,AWD,5 stars
Toyota,Camry,2019, 2521326 ,Hybrid,222,165,55.1,Truck,Manual,AWD,5 stars
Toyota,Camry,2018, 218188 ,Hybrid,222,155,55.3,Coupe,Manual,RWD,5 stars
Toyota,Camry,2021, 2178621 ,Hybrid,193,166,54.9,Sedan,Automatic,FWD,5 stars
Toyota,Camry,2020, 2213999 ,Hybrid,198,165,55.9,Sedan,Manual,RWD,5 stars
Toyota,Camry,2021, 2848704 ,Hybrid,200,173,54.4,Hatchback,Manual,FWD,5 stars
Toyota,Camry,2017, 2484488 ,Hybrid,207,151,52.1,Coupe,Manual,FWD,5 stars
Toyota,Camry,2018, 2551748 ,Hybrid,191,153,51,Sedan,Automatic,FWD,5 stars
Toyota,Camry,2017, 2215041 ,Hybrid,203,175,48.5,Sedan,Manual,FWD,5 stars
Toyota,Camry,2019, 2652088 ,Hybrid,209,163,52.2,Truck,Automatic,RWD,5 stars
Toyota,Camry,2023, 2400385 ,Hybrid,204,150,50,Hatchback,Manual,AWD,5 stars
Toyota,Camry,2016, 2017479 ,Hybrid,196,163,53.5,Truck,Manual,FWD,5 stars
Toyota,Camry,2017, 2650821 ,Hybrid,203,149,47.5,Coupe,Manual,AWD,5 stars
Toyota,Camry,2020, 2462089 ,Hybrid,222,168,54.3,Truck,Manual,AWD,5 stars
Toyota,Camry,2015, 2991301 ,Hybrid,194,148,47.5,SUV,Manual,RWD,5 stars
Toyota,Camry,2019, 2829972 ,Hybrid,187,159,53.9,SUV,Automatic,AWD,5 stars
Toyota,Camry,2018, 2101079 ,Hybrid,191,163,55.9,Coupe,Manual,FWD,5 stars
Toyota,Camry,2020, 2852588 ,Hybrid,210,159,53.7,Hatchback,Manual,FWD,5 stars
Toyota,Camry,2017, 2358805 ,Hybrid,218,154,53.2,SUV,Automatic,RWD,5 stars
Toyota,Camry,2016, 2762567 ,Hybrid,219,173,53.5,Coupe,Manual,RWD,5 stars
Toyota,Camry,2022, 2866009 ,Hybrid,195,162,48.8,Coupe,Manual,FWD,5 stars
Toyota,Camry,2017, 2326114 ,Hybrid,194,174,53.9,Truck,Manual,FWD,5 stars
Toyota,Camry,2020, 2046306 ,Hybrid,189,176,50.3,SUV,Manual,RWD,5 stars
Toyota,Camry,2017, 219548 ,Hybrid,189,175,48.7,Coupe,Manual,FWD,5 stars
Toyota,Camry,2017, 2269512 ,Hybrid,211,169,53.5,Hatchback,Automatic,RWD,5 stars
Toyota,Camry,2022, 2886592 ,Hybrid,217,171,50.4,Hatchback,Manual,AWD,5 stars
Toyota,Camry,2016, 2661532 ,Hybrid,223,159,52.5,SUV,Automatic,FWD,5 stars
Toyota,Camry,2023, 2228727 ,Hybrid,190,167,47.7,SUV,Manual,FWD,5 stars
Toyota,Camry,2019, 273164 ,Hybrid,222,150,54.4,Coupe,Manual,AWD,5 stars
Toyota,Camry,2023, 2119599 ,Hybrid,225,157,56.8,Coupe,Automatic,FWD,5 stars
Toyota,Camry,2019, 2853807 ,Hybrid,187,159,54.9,Sedan,Manual,AWD,5 stars
Toyota,Camry,2021, 2933036 ,Hybrid,205,158,52.3,SUV,Automatic,FWD,5 stars
Toyota,Camry,2021, 2044214 ,Hybrid,214,174,47.5,SUV,Manual,AWD,5 stars
Toyota,Camry,2020, 2594732 ,Hybrid,210,174,50.1,Sedan,Automatic,RWD,5 stars
Toyota,Camry,2015, 2409382 ,Hybrid,210,166,56.3,Coupe,Automatic,FWD,5 stars
Toyota,Camry,2020, 2238005 ,Hybrid,207,154,56.8,Hatchback,Manual,RWD,5 stars
Toyota,Camry,2018, 2391094 ,Hybrid,207,170,53.7,SUV,Manual,FWD,5 stars
Toyota,Camry,2022, 2105699 ,Hybrid,188,155,53.4,SUV,Manual,AWD,5 stars
Toyota,Camry,2018, 2237931 ,Hybrid,187,175,55.9,SUV,Manual,AWD,5 stars
Toyota,Camry,2023, 2814703 ,Hybrid,223,153,54.3,Hatchback,Manual,RWD,5 stars
Toyota,Camry,2023, 2636493 ,Hybrid,202,170,54.8,Truck,Automatic,FWD,5 stars
Toyota,Camry,2020, 2427931 ,Hybrid,189,148,54.4,Sedan,Automatic,FWD,5 stars
Toyota,Camry,2018, 2889614 ,Hybrid,204,176,56,Sedan,Manual,AWD,5 stars
Toyota,Camry,2020, 2158458 ,Hybrid,206,148,51,Sedan,Automatic,RWD,5 stars
Toyota,Camry,2016, 2292717 ,Hybrid,192,178,54.8,Hatchback,Automatic,AWD,5 stars
Toyota,Camry,2018, 25754 ,Hybrid,215,149,50.9,Hatchback,Manual,AWD,5 stars
Toyota,Camry,2016, 2920283 ,Hybrid,207,168,49.8,Truck,Manual,FWD,5 stars
Toyota,Camry,2022, 2126563 ,Hybrid,218,152,55.1,Hatchback,Manual,AWD,5 stars
Toyota,Camry,2015, 2970855 ,Hybrid,207,166,55.3,SUV,Manual,RWD,5 stars
Toyota,Camry,2023, 2492121 ,Hybrid,211,163,51.9,Hatchback,Automatic,AWD,5 stars
Toyota,Camry,2020, 2718499 ,Hybrid,217,175,52.4,Sedan,Automatic,FWD,5 stars
Toyota,Camry,2015, 2969809 ,Hybrid,202,154,55,Hatchback,Automatic,AWD,5 stars
Toyota,Camry,2017, 2770211 ,Hybrid,217,177,47.4,Hatchback,Manual,FWD,5 stars
Toyota,Camry,2023, 2040121 ,Hybrid,215,175,48.2,Sedan,Automatic,FWD,5 stars
Toyota,Camry,2017, 2561492 ,Hybrid,214,173,52.2,Coupe,Manual,AWD,5 stars
Toyota,Camry,2015, 2716743 ,Hybrid,200,150,54.1,Coupe,Automatic,AWD,5 stars
Toyota,Camry,2017, 2834385 ,Hybrid,193,148,57,Sedan,Manual,RWD,5 stars
Toyota,Camry,2021, 2306561 ,Hybrid,213,161,51.8,Truck,Automatic,AWD,5 stars
Toyota,Camry,2021, 260532 ,Hybrid,205,170,49.1,Sedan,Manual,AWD,5 stars
Toyota,Camry,2018, 2022447 ,Hybrid,202,152,52.1,Truck,Automatic,FWD,5 stars
Toyota,Camry,2015, 264759 ,Hybrid,193,152,53.7,SUV,Automatic,AWD,5 stars
Toyota,Camry,2016, 2151296 ,Hybrid,189,153,54.9,SUV,Manual,AWD,5 stars
Toyota,Camry,2023, 2940596 ,Hybrid,209,154,56.1,Coupe,Automatic,RWD,5 stars
Toyota,Camry,2021, 2852621 ,Hybrid,206,166,55.1,SUV,Manual,RWD,5 stars
Toyota,Camry,2015, 2551483 ,Hybrid,223,167,55.7,Coupe,Manual,AWD,5 stars
Toyota,Camry,2023, 2024678 ,Hybrid,206,173,49.4,Sedan,Manual,FWD,5 stars
Toyota,Camry,2023, 2144498 ,Hybrid,213,151,50.4,Sedan,Automatic,AWD,5 stars
Toyota,Camry,2021, 2902639 ,Hybrid,195,165,54.8,Coupe,Manual,RWD,5 stars
Toyota,Camry,2023, 2210444 ,Hybrid,200,178,47.3,SUV,Automatic,FWD,5 stars
Toyota,Camry,2017, 2565806 ,Hybrid,192,150,56.8,SUV,Manual,AWD,5 stars
Toyota,Camry,2018, 2912009 ,Hybrid,225,164,50,Sedan,Manual,AWD,5 stars
Toyota,Camry,2020, 2324744 ,Hybrid,223,157,55.5,Hatchback,Manual,AWD,5 stars
Toyota,Camry,2017, 2752746 ,Hybrid,228,175,57,Coupe,Manual,AWD,5 stars
Toyota,Camry,2022, 2384962 ,Hybrid,206,161,54,SUV,Automatic,FWD,5 stars
Toyota,Camry,2016, 2232828 ,Hybrid,206,174,55.8,SUV,Manual,RWD,5 stars
Toyota,Camry,2022, 2205291 ,Hybrid,201,176,52.8,Coupe,Manual,FWD,5 stars
Toyota,Camry,2021, 2465272 ,Hybrid,193,166,54,Sedan,Manual,FWD,5 stars
Toyota,Camry,2017, 2029656 ,Hybrid,221,156,47.3,Sedan,Automatic,RWD,5 stars
Toyota,Camry,2017, 2973122 ,Hybrid,212,162,47.4,Coupe,Automatic,AWD,5 stars
Toyota,Camry,2021, 2864184 ,Hybrid,193,152,54.9,Truck,Manual,AWD,5 stars
Toyota,Camry,2023, 2202778 ,Hybrid,211,151,49.5,SUV,Automatic,RWD,5 stars
Toyota,Camry,2017, 2376691 ,Hybrid,210,162,57.1,Truck,Manual,FWD,5 stars
Toyota,Camry,2018, 2448734 ,Hybrid,218,167,49,SUV,Manual,RWD,5 stars
Toyota,Camry,2023, 2645848 ,Hybrid,197,153,53.5,Hatchback,Manual,AWD,5 stars
Toyota,Camry,2018, 2721109 ,Hybrid,190,166,47.6,Coupe,Automatic,RWD,5 stars
Toyota,Camry,2022, 2739394 ,Hybrid,214,174,52.5,Truck,Automatic,FWD,5 stars
Toyota,Camry,2015, 2212867 ,Hybrid,216,176,56.3,Truck,Automatic,RWD,5 stars
Toyota,Camry,2020, 2254881 ,Hybrid,207,146,52.1,Sedan,Manual,AWD,5 stars
Toyota,Camry,2015, 2673664 ,Hybrid,219,173,49.5,SUV,Automatic,RWD,5 stars
Toyota,Camry,2017, 2325651 ,Hybrid,193,161,50.1,Sedan,Manual,RWD,5 stars
Toyota,Camry,2016, 2891887 ,Hybrid,188,148,51.2,SUV,Manual,AWD,5 stars
Toyota,Camry,2022, 2321095 ,Hybrid,207,159,50,Truck,Automatic,RWD,5 stars
Toyota,Camry,2018, 2357124 ,Hybrid,189,150,52.6,Truck,Manual,AWD,5 stars
Toyota,Camry,2018, 2260462 ,Hybrid,192,170,55.8,Sedan,Automatic,RWD,5 stars
Toyota,Camry,2021, 2460358 ,Hybrid,189,152,47.8,Hatchback,Manual,FWD,5 stars
Toyota,Camry,2021, 2754739 ,Hybrid,226,167,50.3,Coupe,Automatic,FWD,5 stars
Porsche,Clio,2019, 6501971 ,Electric,130,194,48,Sedan,Manual,FWD,4 stars
Volkswagen,Mustang,2010, 9518157 ,Diesel,487,243,33.1,Convertible,CVT,RWD,4 stars
Mitsubishi,Outback,2017, 5935728 ,Hybrid,582,562,16.7,Truck,Automatic,AWD,3 stars
Volkswagen,Camry,2010, 5764407 ,Diesel,280,492,31.7,SUV,Automatic,RWD,4 stars
Hyundai,Accord,2011, 4621502 ,Diesel,113,522,37.4,Sedan,Manual,AWD,5 stars
Nissan,A4,2022, 9317052 ,Hybrid,341,492,36.3,Sedan,CVT,AWD,5 stars
Mitsubishi,Clio,2018, 1544015 ,Petrol,186,452,32.3,Coupe,Manual,RWD,3 stars
Subaru,911,2013, 2719445 ,Electric,497,475,31.3,SUV,Automatic,FWD,5 stars
Ford,Cherokee,2018, 5467964 ,Electric,554,387,41.8,Hatchback,Manual,FWD,5 stars
Chevrolet,Altima,2022, 2311727 ,Electric,321,176,43.2,Hatchback,Manual,FWD,3 stars
Mitsubishi,C-Class,2014, 7797133 ,Hybrid,282,488,45.7,Sedan,CVT,AWD,5 stars
Hyundai,911,2011, 4857561 ,Diesel,105,499,46.5,Sedan,CVT,AWD,4 stars
Toyota,A4,2020, 8804246 ,Electric,480,377,29.3,Truck,Manual,FWD,4 stars
Hyundai,XC90,2018, 3507901 ,Diesel,292,107,46.5,Sedan,CVT,FWD,5 stars
Audi,Sportage,2023, 544074 ,Petrol,160,507,16.7,Convertible,CVT,AWD,5 stars
Mitsubishi,Camaro,2020, 7133265 ,Hybrid,118,426,25.6,Sedan,CVT,FWD,5 stars
Mitsubishi,Camaro,2010, 1531165 ,Diesel,406,309,28,Truck,Manual,RWD,4 stars
Audi,Accord,2011, 9236912 ,Diesel,557,398,30.6,Coupe,CVT,RWD,4 stars
Hyundai,Camry,2020, 1895938 ,Hybrid,303,214,20,Hatchback,Automatic,FWD,3 stars
Nissan,Golf,2020, 1512431 ,Hybrid,404,592,25,Sedan,CVT,AWD,5 stars
Ford,Eclipse,2019, 369146 ,Petrol,416,502,39.8,SUV,Automatic,RWD,4 stars
Subaru,X5,2021, 9918365 ,Diesel,566,243,41.9,Hatchback,Manual,AWD,3 stars
Kia,Eclipse,2022, 2217378 ,Diesel,472,272,38,SUV,Automatic,AWD,3 stars
BMW,A4,2015, 2463272 ,Electric,114,194,29.2,Convertible,Manual,AWD,5 stars
Audi,XF,2018, 9005909 ,Petrol,318,543,15.4,Convertible,CVT,RWD,4 stars
Toyota,Model 3,2017, 6070276 ,Diesel,592,489,37.4,Sedan,Automatic,RWD,3 stars
Nissan,Mustang,2021, 1512548 ,Diesel,434,308,27.2,Convertible,Automatic,FWD,5 stars
Nissan,Mustang,2023, 4285226 ,Petrol,228,503,34.6,Coupe,CVT,AWD,4 stars
Kia,CX-5,2020, 9368902 ,Hybrid,359,477,18.1,Convertible,Manual,RWD,3 stars
Volkswagen,Golf,2021, 6634905 ,Diesel,466,512,39,Coupe,Manual,AWD,4 stars
Audi,A4,2021, 9336405 ,Diesel,294,354,40.3,Convertible,CVT,RWD,4 stars
Volkswagen,Camry,2011, 764512 ,Petrol,343,521,43.9,Truck,Manual,AWD,5 stars
Honda,Cherokee,2020, 3567703 ,Electric,109,480,41.8,Coupe,CVT,RWD,3 stars
Toyota,C-Class,2016, 4253295 ,Electric,468,324,22.4,SUV,Automatic,AWD,4 stars
Renault,Clio,2019, 4765812 ,Hybrid,166,353,43.8,Convertible,Manual,RWD,3 stars
Porsche,Camaro,2011, 431463 ,Diesel,418,336,48.5,Truck,CVT,FWD,3 stars
Jeep,A4,2011, 4923956 ,Petrol,465,378,30.3,Sedan,CVT,AWD,4 stars
Tesla,XF,2017, 740541 ,Hybrid,156,593,48.1,Hatchback,CVT,FWD,3 stars
Porsche,Elantra,2013, 9257813 ,Hybrid,357,193,33.4,Sedan,Automatic,RWD,4 stars
Nissan,CX-5,2022, 7802874 ,Petrol,179,437,25.3,Convertible,Automatic,FWD,5 stars
Volvo,C-Class,2018, 4210347 ,Diesel,319,577,22.6,Coupe,Manual,FWD,3 stars
Porsche,Model 3,2010, 2174377 ,Diesel,300,526,34.4,Convertible,Automatic,AWD,4 stars
Tesla,Camry,2022, 6711135 ,Hybrid,361,268,32,Convertible,Automatic,RWD,5 stars
Jaguar,Eclipse,2013, 6784348 ,Electric,585,179,46.3,Coupe,Automatic,RWD,3 stars
Hyundai,X5,2022, 6826431 ,Petrol,100,493,15.5,Coupe,Manual,FWD,4 stars
Subaru,XC90,2020, 991731 ,Hybrid,332,573,42,Hatchback,Automatic,RWD,3 stars
Mitsubishi,Golf,2016, 4107094 ,Hybrid,145,143,26.7,Sedan,Manual,RWD,4 stars
Mazda,Elantra,2022, 6962926 ,Electric,541,448,49.2,Convertible,CVT,AWD,5 stars
Subaru,XC90,2020, 7652678 ,Electric,538,126,37.7,Hatchback,Manual,AWD,5 stars
Volkswagen,Outback,2017, 2501458 ,Hybrid,574,315,30.3,Coupe,Automatic,AWD,3 stars
Audi,Camaro,2010, 6265602 ,Petrol,300,587,17.2,Truck,CVT,AWD,3 stars
Jeep,Outback,2021, 6077854 ,Diesel,552,107,21.5,Hatchback,CVT,RWD,3 stars
Tesla,Sportage,2020, 7525597 ,Hybrid,260,595,16.1,Truck,Automatic,RWD,5 stars
Volkswagen,C-Class,2016, 3027521 ,Hybrid,548,497,37.7,SUV,Manual,RWD,3 stars
Honda,Mustang,2020, 6472414 ,Diesel,462,526,20.9,Coupe,Automatic,RWD,5 stars
Mercedes-Benz,Model 3,2012, 3645216 ,Petrol,333,228,29.8,Truck,Manual,RWD,4 stars
Nissan,Eclipse,2016, 8642585 ,Petrol,173,376,20.5,Truck,CVT,FWD,4 stars
Renault,911,2016, 6638517 ,Hybrid,168,320,32.9,Sedan,Manual,FWD,5 stars
Nissan,Eclipse,2019, 7936026 ,Petrol,569,111,21.6,Convertible,CVT,RWD,4 stars
Nissan,Altima,2016, 6647854 ,Diesel,110,197,21.7,Convertible,CVT,FWD,4 stars
